ID251,ID252,ID253,ID254,ID255,ID256,ID257,ID258,ID259,ID260,ID261,ID262,ID263,ID264,ID265,ID266,ID267,ID268,ID269,ID270,ID271,ID272,ID273,ID274,ID275,ID276,ID277,ID278,ID279,ID280,ID281,ID282,ID283,ID284,ID285,ID286,ID287,ID288,ID289,ID290,ID291,ID292,ID293,ID294,ID295,ID296,ID297,ID298,ID299,ID300,ID301,ID302,ID303,ID304,ID305,ID306,ID307,ID308,ID309,ID310,ID311,ID312,ID313,ID314,ID315,ID316,ID317,ID318,ID319,ID320,ID321,ID322,ID323,ID324,ID325,ID326,ID327,ID328,ID329,ID330,ID331,ID332,ID333,ID334,ID335,ID336,ID337,ID338,ID339,ID340,ID341,ID342,ID343,ID344,ID345,ID346,ID347,ID348,ID349,ID350,ID351,ID352,ID353,ID354,ID355,ID356,ID357,ID358,ID359,ID360,ID361,ID362,ID363,ID364,ID365,ID366,ID367,ID368,ID369,ID370,ID371,ID372,ID373,ID374,ID375,ID376,ID377,ID378,ID379,ID380,ID381,ID382,ID383,ID384,ID385,ID386,ID387,ID388,ID389,ID390,ID391,ID392,ID393,ID394,ID395,ID396,ID397,ID398,ID399,ID400,ID401,ID402,ID403,ID404,ID405,ID406,ID407,ID408,ID409,ID410,ID411,ID412,ID413,ID414,ID415,ID416,ID417,ID418,ID419,ID420,ID421,ID422,ID423,ID424,ID425,ID426,ID427,ID428,ID429,ID430,ID431,ID432,ID433,ID434,ID435,ID436,ID437,ID438,ID439,ID440,ID441,ID442,ID443,ID444,ID445,ID446,ID447,ID448,ID449,ID450,ID451,ID452,ID453,ID454,ID455,ID456,ID457,ID458,ID459,ID460,ID461,ID462,ID463,ID464,ID465,ID466,ID467,ID468,ID469,ID470,ID471,ID472,ID473,ID474,ID475,ID476,ID477,ID478,ID479,ID480,ID481,ID482,ID483,ID484,ID485,ID486,ID487,ID488,ID489,ID490,ID491,ID492,ID493,ID494,ID495,ID496,ID497,ID498,ID499,ID500
2.7023,3.0253,0.87988,1.4307,2.0352,0.8442,2.016,0.6642,0.80437,3.3299,1.7242,1.2765,0.10954,0.17632,2.4945,1.9847,0.68637,0.36291,3.2719,0.97283,1.6739,0.39827,2.9268,1.5938,-0.31266,2.7656,1.9625,2.5883,-2.6059,-0.081008,1.1255,0.054175,-0.73707,2.7356,2.599,2.6248,0.61929,-1.2481,2.2947,1.9805,1.9036,1.1486,2.2337,0.70056,0.35266,2.0856,0.83251,2.9512,2.2983,2.0496,1.8601,2.5042,0.1876,0.44599,0.79543,1.4134,1.9033,2.3719,1.7821,0.4426,2.3881,2.5156,0.70716,0.85408,2.407,1.0374,0.33903,1.0674,0.29195,-0.55852,1.2293,0.79547,3.4007,1.8738,1.6167,-0.15125,2.0179,1.7604,0.6405,1.4614,3.1596,2.1377,1.7546,1.4481,1.6919,2.6656,1.9965,2.5631,2.7842,2.8177,-0.22536,0.93955,2.9208,3.2068,0.85762,0.76939,2.4232,1.0329,0.095422,1.884,0.63025,2.0519,3.6108,-0.38396,0.34727,3.0147,1.9809,3.027,2.4883,2.9321,2.3832,2.6979,3.3609,0.76724,2.6434,0.78872,0.50606,2.597,2.4688,1.9684,3.1115,0.72121,1.308,0.4474,2.7432,0.85395,-1.0793,-0.95729,3.3672,2.2444,-0.087815,0.40809,1.5397,0.34747,2.1232,2.538,0.36204,1.505,2.0161,0.71675,1.069,0.24254,0.96912,1.4745,2.5012,2.37,2.4864,2.536,2.5298,0.54429,0.50431,-0.68632,3.1447,2.3088,0.46169,1.6779,1.3135,0.85852,-1.2472,1.4497,2.6464,2.198,1.2168,1.0254,0.19211,1.3239,2.4413,3.7374,2.7544,1.5755,3.3787,0.27843,2.3528,-2.5027,3.2993,0.70962,1.0609,1.9209,1.0544,0.70892,2.28,3.1897,1.4456,2.6206,0.4123,0.89018,1.9424,0.50795,2.3264,2.223,2.3421,-0.74295,2.0864,2.2662,1.8825,2.0659,2.3024,0.70236,0.73018,-1.0386,1.1315,2.6274,2.2579,1.5845,1.4406,3.2108,1.1817,0.8853,0.27133,3.2942,0.90962,1.4834,2.4185,-1.1208,2.7624,0.6106,2.4293,1.4026,1.2376,0.37652,1.5732,3.9909,1.5368,1.6666,0.83328,0.80288,0.96808,3.5289,0.93348,2.892,2.1647,3.0749,2.3104,2.4871,0.4772,2.5061,2.0021,0.40361,2.9483,2.4828,1.4893,1.6938,0.016212,1.0671,2.1775,0.25237,2.1231,0.1588,1.0842,2.8091
2.7234,3.0684,0.99157,1.5163,2.0528,0.95455,2.0758,0.72911,0.879,3.3577,1.752,1.3138,0.12999,0.26932,2.5414,2.0241,0.7435,0.47177,3.3139,1.0368,1.7442,0.4462,2.9611,1.6454,-0.20277,2.8045,1.9977,2.6359,-2.6247,-0.020524,1.2667,0.12225,-0.73152,2.7807,2.6461,2.6752,0.68998,-1.2195,2.3584,2.0248,1.9333,1.2291,2.2828,0.73011,0.44893,2.1682,0.92702,2.9975,2.3617,2.1047,1.9389,2.5499,0.24508,0.46711,0.8774,1.493,1.929,2.4012,1.8348,0.54608,2.4548,2.5376,0.74825,0.92447,2.469,1.1528,0.44621,1.0861,0.33914,-0.44344,1.3111,0.86545,3.446,1.9157,1.7043,-0.093406,2.0244,1.7734,0.65587,1.5102,3.2046,2.2148,1.8233,1.5555,1.7146,2.7094,2.0334,2.6021,2.8357,2.8741,-0.14312,1.0159,2.9766,3.2473,0.88747,0.86798,2.4831,1.1491,0.11468,1.9727,0.71454,2.1237,3.6532,-0.23789,0.41674,3.0446,2.0392,3.0721,2.5212,2.9835,2.4207,2.7498,3.3932,0.88032,2.6843,0.90389,0.57675,2.6606,2.5215,1.9955,3.1503,0.81556,1.3622,0.55238,2.7844,0.9091,-1.0453,-0.81105,3.3998,2.2938,-0.034069,0.45767,1.5878,0.442,2.183,2.5749,0.46172,1.5543,2.0836,0.83699,1.1704,0.3055,1.0515,1.528,2.5798,2.4001,2.5359,2.5921,2.5888,0.60925,0.52417,-0.54415,3.1883,2.3605,0.55344,1.6878,1.368,0.88993,-1.1171,1.4887,2.6923,2.2895,1.331,1.0576,0.24231,1.3943,2.493,3.7753,2.7945,1.6371,3.4139,0.34469,2.4171,-2.4942,3.3448,0.73526,1.1307,1.9771,1.1412,0.75958,2.3238,3.2337,1.4532,2.6665,0.44162,0.9355,1.9758,0.62521,2.371,2.2941,2.3854,-0.79083,2.135,2.309,1.9085,2.119,2.341,0.76923,0.80739,-0.97499,1.2037,2.6719,2.2943,1.6705,1.4506,3.2487,1.2662,0.92155,0.28745,3.3332,0.92881,1.5409,2.4689,-1.0985,2.8041,0.66539,2.4657,1.4896,1.3413,0.40113,1.6227,4.0279,1.62,1.6829,0.92297,0.82157,1.0819,3.5565,1.0242,2.9483,2.2157,3.115,2.3621,2.5556,0.58501,2.5713,2.0297,0.5117,2.996,2.5444,1.544,1.7873,0.15889,1.1667,2.2284,0.35885,2.1691,0.19647,1.1888,2.8606
2.7494,3.115,1.1064,1.6085,2.0732,1.0683,2.1414,0.79817,0.95839,3.3883,1.7837,1.3542,0.15604,0.36734,2.5935,2.0654,0.80717,0.58454,3.3591,1.1053,1.818,0.4995,2.9984,1.7012,-0.085444,2.8461,2.0366,2.6864,-2.6341,0.046207,1.4107,0.19617,-0.71811,2.8287,2.6963,2.7284,0.76584,-1.1821,2.4252,2.0731,1.9667,1.3133,2.3365,0.76476,0.54917,2.2518,1.0259,3.0473,2.4281,2.163,2.0209,2.5988,0.30863,0.49223,0.96403,1.5758,1.9573,2.432,1.8901,0.65385,2.5237,2.5652,0.79466,0.9998,2.5342,1.2709,0.55748,1.1081,0.39401,-0.32084,1.397,0.9394,3.4957,1.9586,1.7944,-0.029354,2.0364,1.7897,0.67633,1.5628,3.254,2.294,1.8955,1.6672,1.7398,2.757,2.0725,2.6437,2.8896,2.9336,-0.055064,1.0961,3.035,3.291,0.92226,0.97008,2.5462,1.2681,0.14004,2.0634,0.80349,2.1989,3.6993,-0.085946,0.4911,3.0772,2.1005,3.121,2.5568,3.0378,2.461,2.8043,3.4277,0.99663,2.7281,1.0222,0.65259,2.728,2.577,2.0252,3.1921,0.91444,1.4204,0.66093,2.8303,0.96954,-1.0029,-0.65794,3.4354,2.3495,0.025554,0.51328,1.6391,0.54046,2.2461,2.6146,0.56568,1.6081,2.154,0.96053,1.2745,0.37352,1.1384,1.5857,2.6619,2.4333,2.5883,2.6514,2.6523,0.67963,0.55124,-0.39633,3.2348,2.4151,0.64948,1.7004,1.4262,0.92394,-0.98106,1.532,2.7412,2.384,1.4448,1.0947,0.29797,1.468,2.5467,3.8167,2.8374,1.6994,3.4519,0.41583,2.4845,-2.4764,3.3927,0.76441,1.2043,2.0343,1.2323,0.81583,2.3696,3.2808,1.4631,2.7153,0.4785,0.98539,2.0104,0.74576,2.4185,2.3673,2.4312,-0.83246,2.1873,2.355,1.9378,2.1753,2.3832,0.84098,0.88876,-0.90293,1.2823,2.7211,2.3334,1.758,1.4646,3.2894,1.3545,0.96272,0.30875,3.3752,0.95239,1.6025,2.5224,-1.0673,2.8487,0.72518,2.5038,1.5794,1.4473,0.43137,1.6759,4.0681,1.705,1.7013,1.0165,0.84309,1.1984,3.5891,1.119,3.0073,2.27,3.1583,2.4169,2.6257,0.69582,2.6388,2.0602,0.62365,3.0463,2.6107,1.5999,1.8824,0.30621,1.2696,2.2845,0.46985,2.2184,0.23888,1.2971,2.9149
2.7805,3.1647,1.2238,1.707,2.0962,1.1847,2.2125,0.87104,1.0423,3.4217,1.8192,1.3972,0.18747,0.46996,2.6509,2.1084,0.87722,0.70061,3.4072,1.1781,1.895,0.55804,3.0383,1.7609,0.039063,2.8901,2.0788,2.7397,-2.6338,0.11885,1.5573,0.2756,-0.69668,2.8792,2.7491,2.7841,0.84657,-1.1358,2.4945,2.125,2.0034,1.4009,2.3946,0.80436,0.65307,2.3362,1.1287,3.1005,2.4972,2.2241,2.1054,2.6504,0.37782,0.52123,1.055,1.6614,1.988,2.4641,1.9477,0.76556,2.5945,2.5985,0.84614,1.0796,2.6024,1.391,0.67235,1.1331,0.45649,-0.19099,1.4865,1.017,3.5496,2.0022,1.8864,0.040584,2.0541,1.8092,0.70179,1.6187,3.3074,2.3751,1.9706,1.783,1.7673,2.8083,2.1138,2.6877,2.9459,2.9959,0.038381,1.1798,3.0957,3.3374,0.96173,1.0754,2.612,1.3893,0.17132,2.1556,0.89686,2.2772,3.749,0.071565,0.56999,3.1122,2.1646,3.1731,2.5948,3.0946,2.5039,2.8613,3.4641,1.1155,2.7746,1.143,0.73324,2.799,2.6354,2.0574,3.2367,1.0173,1.4825,0.77252,2.881,1.0348,-0.95217,-0.49823,3.4737,2.4111,0.090731,0.57462,1.6932,0.64259,2.3122,2.6571,0.67349,1.666,2.227,1.0866,1.3809,0.4462,1.2294,1.6471,2.7473,2.4694,2.6434,2.7134,2.72,0.75501,0.5855,-0.24315,3.2837,2.4726,0.74921,1.7157,1.4877,0.96039,-0.83919,1.5795,2.7927,2.4812,1.5578,1.1366,0.35893,1.5448,2.6021,3.8613,2.8832,1.7622,3.4926,0.49148,2.5544,-2.4494,3.4426,0.79707,1.2814,2.0923,1.327,0.87731,2.417,3.331,1.4752,2.7669,0.52288,1.0396,2.0458,0.86892,2.469,2.4421,2.4791,-0.86756,2.2429,2.404,1.9702,2.2343,2.4288,0.91714,0.97377,-0.82259,1.3672,2.7749,2.3751,1.8465,1.4825,3.3326,1.4465,1.0084,0.33509,3.42,0.9801,1.6681,2.5789,-1.0273,2.8961,0.79001,2.5432,1.6717,1.555,0.46702,1.7324,4.111,1.7915,1.7214,1.1136,0.86743,1.317,3.6266,1.2175,3.0689,2.3274,3.2046,2.4746,2.697,0.80914,2.7085,2.0934,0.73908,3.0991,2.6813,1.6569,1.9784,0.45776,1.3755,2.3454,0.58502,2.2708,0.28587,1.4085,2.9719
2.8166,3.2174,1.3431,1.8116,2.1215,1.3033,2.2889,0.94727,1.1303,3.4573,1.8582,1.443,0.22408,0.57669,2.7132,2.1528,0.95347,0.81945,3.4579,1.2548,1.9748,0.62141,3.0805,1.824,0.17043,2.9362,2.1243,2.7954,-2.6238,0.19694,1.7059,0.36017,-0.66725,2.9322,2.8043,2.8421,0.93176,-1.0807,2.5661,2.1803,2.0434,1.4915,2.4569,0.84865,0.76004,2.4208,1.235,3.1566,2.5685,2.2878,2.1922,2.7046,0.45245,0.55391,1.1498,1.7495,2.0208,2.4973,2.0074,0.88055,2.6667,2.6374,0.90235,1.1637,2.6731,1.5125,0.79028,1.1611,0.52645,-0.054234,1.5791,1.0978,3.6073,2.0463,1.98,0.11605,2.0774,1.8316,0.73204,1.6777,3.3646,2.4577,2.0485,1.9024,1.797,2.8628,2.1568,2.7338,3.0043,3.0606,0.13677,1.2666,3.1585,3.3863,1.0057,1.1833,2.6803,1.5121,0.20821,2.2489,0.99412,2.3584,3.8021,0.23428,0.65295,3.1492,2.2311,3.2283,2.6349,3.1536,2.5493,2.9204,3.5023,1.2363,2.8235,1.2658,0.81826,2.8732,2.6962,2.0917,3.2837,1.1238,1.5478,0.88661,2.9363,1.1048,-0.89313,-0.33222,3.5144,2.4786,0.16113,0.64138,1.7499,0.74779,2.381,2.7019,0.78455,1.7278,2.3021,1.2148,1.4891,0.52327,1.324,1.712,2.8355,2.508,2.7008,2.778,2.7917,0.83512,0.62686,-0.084944,3.335,2.5326,0.85236,1.7335,1.5522,0.99916,-0.69164,1.6309,2.8466,2.5808,1.6692,1.1831,0.42476,1.6243,2.6589,3.9089,2.9314,1.8252,3.5355,0.57127,2.6266,-2.4129,3.4944,0.83321,1.3615,2.1508,1.4251,0.94378,2.4659,3.3838,1.4893,2.8209,0.57478,1.0979,2.0821,0.99417,2.5219,2.5182,2.529,-0.89597,2.3017,2.4557,2.0055,2.296,2.4773,0.99734,1.0621,-0.73411,1.4581,2.8331,2.419,1.9355,1.504,3.3782,1.5415,1.0586,0.36616,3.467,1.0119,1.7371,2.638,-0.97838,2.9458,0.85975,2.584,1.7659,1.664,0.50777,1.7918,4.1566,1.879,1.7432,1.2137,0.89438,1.4371,3.6689,1.3192,3.1326,2.3874,3.2534,2.535,2.7693,0.92439,2.7799,2.129,0.85735,3.154,2.7561,1.7147,2.075,0.61323,1.4839,2.4112,0.70368,2.326,0.3371,1.5225,3.0312
2.8577,3.2726,1.4639,1.9218,2.149,1.4236,2.3702,1.0267,1.2219,3.4952,1.9005,1.4911,0.26565,0.68707,2.7801,2.1985,1.0357,0.94052,3.5108,1.335,2.0569,0.6893,3.1249,1.8904,0.30842,2.984,2.1726,2.8534,-2.6039,0.28028,1.856,0.44953,-0.62977,2.9871,2.8617,2.9022,1.021,-1.0169,2.6396,2.2387,2.0863,1.5846,2.5232,0.89739,0.86963,2.5056,1.3442,3.2155,2.6419,2.3537,2.2807,2.761,0.53203,0.59019,1.248,1.8395,2.0556,2.5313,2.0691,0.99828,2.74,2.6818,0.96308,1.2515,2.746,1.6348,0.91071,1.1917,0.60374,0.089137,1.6745,1.1815,3.6687,2.0908,2.0748,0.19675,2.1064,1.8569,0.76678,1.7396,3.4254,2.5415,2.1287,2.025,1.8287,2.9205,2.2015,2.7816,3.0643,3.1274,0.23963,1.3561,3.2231,3.4375,1.054,1.2934,2.7507,1.6359,0.25065,2.3428,1.0948,2.4421,3.8584,0.40187,0.73973,3.1883,2.2997,3.2863,2.6769,3.2145,2.5966,2.9814,3.5419,1.3586,2.8745,1.39,0.90738,2.9503,2.7591,2.128,3.3329,1.2334,1.6163,1.0026,2.9961,1.1791,-0.82592,-0.16017,3.5573,2.5518,0.23642,0.71328,1.8091,0.85563,2.4522,2.749,0.89833,1.7931,2.3791,1.3442,1.5985,0.60426,1.422,1.7801,2.9261,2.549,2.7603,2.8449,2.8671,0.9195,0.67524,0.077983,3.3882,2.5948,0.95829,1.7535,1.6194,1.04,-0.53857,1.6857,2.9025,2.6823,1.7784,1.2338,0.4951,1.7061,2.7168,3.9591,2.9819,1.8883,3.5806,0.65485,2.7007,-2.3671,3.5476,0.87273,1.4444,2.2096,1.5261,1.0149,2.5161,3.439,1.5055,2.8771,0.63411,1.1599,2.1189,1.1209,2.5772,2.5951,2.5806,-0.91747,2.3632,2.5097,2.0435,2.3597,2.5285,1.0812,1.1534,-0.63767,1.5548,2.8954,2.465,2.0247,1.529,3.4258,1.6393,1.1128,0.40191,3.5163,1.0474,1.8094,2.6995,-0.92075,2.9976,0.93436,2.6257,1.8618,1.7736,0.5535,1.8539,4.2046,1.9671,1.7665,1.3164,0.92381,1.558,3.716,1.4237,3.1982,2.4499,3.3046,2.5978,2.842,1.041,2.8529,2.1669,0.97788,3.2109,2.8345,1.7731,2.1717,0.77214,1.5941,2.4815,0.8253,2.3838,0.39224,1.6386,3.0926
2.9036,3.33,1.5856,2.0373,2.1786,1.545,2.4562,1.1087,1.3168,3.5349,1.9459,1.5415,0.31187,0.80058,2.8512,2.2452,1.1238,1.0633,3.5658,1.4184,2.1409,0.76132,3.1711,1.9597,0.45259,3.0335,2.2236,2.9133,-2.5741,0.36834,2.0073,0.54326,-0.58432,3.0438,2.9208,2.9639,1.1139,-0.94444,2.7147,2.2999,2.1319,1.6797,2.5933,0.95029,0.9813,2.5901,1.4559,3.2767,2.7168,2.4215,2.3706,2.8195,0.61623,0.62977,1.3492,1.9311,2.0922,2.5661,2.1324,1.1182,2.8142,2.7318,1.0279,1.3426,2.8209,1.7575,1.0331,1.2247,0.68819,0.23869,1.7722,1.2676,3.7332,2.1355,2.1702,0.28226,2.1409,1.8849,0.80596,1.8038,3.4892,2.6262,2.2107,2.1503,1.8621,2.9809,2.2475,2.8311,3.1258,3.1961,0.34646,1.4477,3.2891,3.4906,1.1062,1.405,2.823,1.7602,0.29823,2.4368,1.1985,2.5281,3.9177,0.57383,0.82979,3.2289,2.37,3.3466,2.7206,3.2771,2.6458,3.0439,3.5827,1.4816,2.9273,1.515,1.0001,3.0297,2.8238,2.1661,3.3841,1.3455,1.6875,1.12,3.0602,1.2572,-0.7507,0.017467,3.6021,2.6305,0.31622,0.78995,1.8705,0.96556,2.5254,2.7979,1.0142,1.8616,2.4574,1.4744,1.7086,0.68885,1.5227,1.8509,3.0188,2.5922,2.8215,2.9136,2.9458,1.0078,0.73055,0.24514,3.4431,2.6589,1.0666,1.7758,1.689,1.0828,-0.38016,1.7439,2.9602,2.7853,1.8851,1.2884,0.56956,1.7898,2.7757,4.0115,3.0343,1.9511,3.6274,0.74184,2.7764,-2.312,3.6022,0.91554,1.5295,2.2684,1.6293,1.0902,2.5672,3.4963,1.5233,2.9351,0.70076,1.2251,2.1559,1.2485,2.6346,2.6725,2.6334,-0.93196,2.4271,2.566,2.0839,2.4253,2.5822,1.1683,1.247,-0.53353,1.6572,2.9617,2.5127,2.1135,1.5573,3.4752,1.7392,1.1706,0.44196,3.5673,1.0864,1.8845,2.763,-0.85449,3.0513,1.0136,2.668,1.9587,1.8834,0.6038,1.9183,4.2547,2.0552,1.7911,1.4211,0.95548,1.6793,3.7675,1.5303,3.2653,2.5146,3.3579,2.6627,2.915,1.1583,2.9269,2.2068,1.1001,3.2694,2.9161,1.8319,2.2679,0.93409,1.7056,2.5563,0.94924,2.4437,0.45093,1.756,3.1556
2.9545,3.3893,1.7076,2.1577,2.2099,1.6669,2.5464,1.1931,1.4144,3.5763,1.9939,1.5938,0.36255,0.91668,2.9263,2.2926,1.2173,1.1871,3.6225,1.5045,2.2264,0.83712,3.219,2.0315,0.60258,3.0841,2.2769,2.9747,-2.5345,0.4608,2.159,0.64092,-0.53095,3.1021,2.9814,3.027,1.21,-0.8635,2.7909,2.3635,2.1798,1.7765,2.6669,1.007,1.0946,2.6741,1.5694,3.3399,2.793,2.4909,2.4615,2.8795,0.70462,0.67246,1.4529,2.0237,2.1302,2.6012,2.197,1.2396,2.8889,2.787,1.0966,1.4367,2.8973,1.8797,1.1568,1.2599,0.77953,0.39404,1.8716,1.3557,3.8006,2.18,2.2658,0.37216,2.1809,1.9153,0.8492,1.8702,3.5558,2.7115,2.2942,2.2778,1.897,3.0436,2.2946,2.8817,3.1885,3.2662,0.45677,1.5411,3.3564,3.5454,1.162,1.5177,2.8967,1.8843,0.35076,2.5305,1.3047,2.6158,3.9797,0.7497,0.92277,3.2709,2.4416,3.409,2.7657,3.3409,2.6965,3.1076,3.6245,1.6048,2.9816,1.6403,1.096,3.1114,2.89,2.2057,3.4368,1.4597,1.761,1.2381,3.1286,1.3388,-0.66759,0.20031,3.6485,2.7143,0.40009,0.87099,1.9337,1.0771,2.6002,2.8484,1.1317,1.9329,2.5368,1.6046,1.8188,0.77651,1.6256,1.9242,3.1131,2.6372,2.8842,2.984,3.0274,1.0995,0.79257,0.4161,3.4994,2.7246,1.1766,1.8,1.7606,1.1271,-0.21674,1.805,3.0194,2.8894,1.9885,1.3468,0.64774,1.8749,2.835,4.066,3.0884,2.0134,3.6757,0.83183,2.8533,-2.2476,3.6576,0.96154,1.6165,2.3269,1.7345,1.1695,2.6191,3.5552,1.5428,2.9946,0.77462,1.2934,2.1931,1.3765,2.6937,2.75,2.6874,-0.9393,2.4932,2.6239,2.1264,2.4924,2.6379,1.2582,1.3426,-0.4219,1.765,3.0317,2.5619,2.2014,1.5888,3.5261,1.8408,1.2319,0.48612,3.6199,1.1287,1.962,2.8282,-0.77971,3.1066,1.0975,2.711,2.0562,1.9927,0.65842,1.9847,4.3066,2.1431,1.8168,1.5274,0.98915,1.8003,3.8232,1.6386,3.3338,2.581,3.4129,2.7292,2.9878,1.2757,3.0017,2.2485,1.2233,3.3292,3.0007,1.8909,2.3633,1.0985,1.8179,2.6353,1.0749,2.5055,0.51285,1.8743,3.2201
3.01,3.4501,1.8293,2.2825,2.2428,1.7886,2.6404,1.2793,1.5143,3.6191,2.0445,1.6477,0.41734,1.0349,3.005,2.3405,1.316,1.3114,3.6804,1.5929,2.3129,0.91632,3.2681,2.1054,0.7579,3.1356,2.3323,3.0374,-2.485,0.5572,2.3108,0.74206,-0.46974,3.1615,3.0431,3.0912,1.3088,-0.7743,2.8679,2.4293,2.2299,1.8744,2.7437,1.0673,1.2088,2.7571,1.6843,3.4049,2.87,2.5614,2.5527,2.9409,0.79678,0.71793,1.5586,2.1169,2.1696,2.6367,2.2628,1.362,2.9636,2.8475,1.1686,1.5332,2.9748,2.001,1.2812,1.297,0.87749,0.55465,1.9724,1.4455,3.8705,2.2241,2.3611,0.46602,2.2263,1.9478,0.89631,1.9384,3.6249,2.7969,2.3787,2.4071,1.9332,3.1085,2.3425,2.9334,3.252,3.3374,0.57004,1.6358,3.4245,3.6016,1.2212,1.6311,2.9715,2.0076,0.4079,2.6234,1.4129,2.7049,4.0441,0.92886,1.0182,3.3141,2.5142,3.4732,2.8119,3.4056,2.7483,3.1721,3.667,1.7275,3.0372,1.7652,1.1947,3.1946,2.9574,2.2466,3.4909,1.5754,1.8365,1.3564,3.201,1.4234,-0.57687,0.38778,3.6961,2.803,0.48762,0.95601,1.9985,1.1898,2.6763,2.9003,1.2501,2.0066,2.6168,1.7342,1.9287,0.86682,1.7304,1.9996,3.2086,2.6839,2.9479,3.0555,3.1116,1.1943,0.86113,0.59027,3.5569,2.7916,1.288,1.8261,1.8338,1.1729,-0.048618,1.8687,3.0798,2.9942,2.0882,1.4084,0.72927,1.9611,2.8946,4.1221,3.1439,2.0748,3.7252,0.92437,2.931,-2.1742,3.7137,1.0105,1.7049,2.3849,1.8409,1.2522,2.6713,3.6155,1.5637,3.0554,0.85545,1.3644,2.2301,1.5041,2.7542,2.8271,2.7421,-0.93936,2.561,2.6834,2.1709,2.5605,2.6955,1.3503,1.4396,-0.30317,1.8777,3.1051,2.6123,2.2882,1.6231,3.5782,1.9437,1.2962,0.53407,3.6738,1.174,2.0416,2.8949,-0.69668,3.1629,1.1857,2.754,2.1539,2.1011,0.71702,2.0526,4.36,2.2301,1.8433,1.6348,1.0247,1.9204,3.8828,1.7481,3.403,2.6489,3.4693,2.7971,3.0601,1.3927,3.0769,2.2917,1.3471,3.3901,3.0878,1.9498,2.4572,1.2649,1.9304,2.718,1.2018,2.5687,0.57763,1.9929,3.2858
3.0702,3.5122,1.9502,2.4111,2.2769,1.9097,2.7379,1.3671,1.6161,3.663,2.0973,1.7031,0.47595,1.1546,3.0868,2.3886,1.4196,1.4356,3.7393,1.6832,2.4001,0.99844,3.3182,2.1811,0.91807,3.1877,2.3894,3.1011,-2.426,0.65711,2.4621,0.84624,-0.40092,3.2218,3.1056,3.1561,1.4099,-0.67708,2.9453,2.4968,2.2818,1.973,2.8234,1.1307,1.3236,2.8389,1.8,3.4711,2.9475,2.6327,2.644,3.0033,0.89228,0.7659,1.6658,2.2101,2.2099,2.6721,2.3291,1.4848,3.038,2.9127,1.2437,1.6317,3.0531,2.1207,1.4058,1.3357,0.98169,0.72008,2.074,1.5363,3.9424,2.2677,2.4558,0.56344,2.2769,1.9823,0.94699,2.0079,3.696,2.882,2.4639,2.5376,1.9704,3.175,2.391,2.9857,3.3159,3.4095,0.68576,1.7312,3.4931,3.6587,1.2834,1.7443,3.0471,2.1294,0.46936,2.715,1.5226,2.7951,4.1105,1.1108,1.1157,3.3581,2.5874,3.5387,2.8589,3.471,2.801,3.2372,3.71,1.8492,3.0937,1.8893,1.2956,3.2792,3.0256,2.2885,3.546,1.6922,1.9135,1.4743,3.2771,1.5108,-0.47876,0.57937,3.7448,2.896,0.57838,1.0446,2.0645,1.303,2.7533,2.9532,1.3688,2.0824,2.697,1.8627,2.0377,0.95943,1.8365,2.0766,3.3048,2.7318,3.0124,3.128,3.198,1.2917,0.93591,0.76712,3.6151,2.8594,1.4001,1.8537,1.9082,1.2198,0.12375,1.9346,3.1409,3.0992,2.1836,1.4731,0.8136,2.0478,2.9543,4.1794,3.2005,2.1351,3.7756,1.019,3.0092,-2.0918,3.7701,1.0623,1.7942,2.442,1.9482,1.3379,2.7238,3.6769,1.5859,3.1171,0.94306,1.4375,2.2668,1.6308,2.8159,2.9037,2.7973,-0.93214,2.6302,2.744,2.217,2.6295,2.7545,1.4445,1.5376,-0.17767,1.9951,3.1815,2.6635,2.3732,1.6601,3.6312,2.0472,1.3631,0.58556,3.7285,1.2219,2.1228,2.9626,-0.60559,3.2202,1.278,2.797,2.2512,2.2079,0.77929,2.1218,4.4146,2.3158,1.8706,1.7427,1.0618,2.039,3.9461,1.8581,3.4729,2.7178,3.5269,2.866,3.1314,1.5086,3.1521,2.3362,1.4706,3.4518,3.177,2.0083,2.5493,1.4328,2.0426,2.8043,1.3291,2.6332,0.64484,2.1111,3.3521
